,STATE,CountyNo,BelowUni,AboveUni
1200,ID,59,35.484403133392334,64.51559638977051
1201,VA,149,40.64433288574219,59.35566711425781
1202,NE,141,39.61480522155762,60.385196685791016
1203,SD,77,46.54576826095581,53.45423126220703
1204,WA,3,36.5084228515625,63.49157905578613
1205,OK,47,48.62371826171875,51.37628364562988
1206,KS,203,38.67028522491455,61.329715728759766
1207,FL,65,51.860273361206055,48.139726638793945
1208,WI,45,42.84840250015259,57.15159606933594
1209,ID,83,39.33847618103027,60.66152572631836
1210,NC,139,42.905951499938965,57.09404754638672
1211,OK,7,46.28216075897217,53.71784019470215
1212,IL,129,39.62155294418335,60.37844467163086
1213,AR,131,45.330039978027344,54.66995811462402
1214,PR,125,61.11515426635742,38.884846687316895
1215,CA,65,43.908090591430664,56.091909408569336
1216,OH,137,46.69996976852417,53.300031661987305
1217,NE,145,36.68557262420654,63.31442642211914
1218,TX,195,55.97371482849121,44.02628517150879
1219,FL,97,43.23392677307129,56.76607322692871
1220,IA,33,40.41326904296875,59.58673286437988
1221,SD,33,43.171494483947754,56.82850456237793
1222,IL,49,40.78689908981323,59.21310043334961
1223,FL,45,47.29105472564697,52.708946228027344
1224,WI,43,42.81111240386963,57.188886642456055
1225,KS,147,41.43543243408203,58.56456756591797
1226,OK,31,42.16755771636963,57.83244514465332
1227,NE,113,30.13937282562256,69.86062812805176
1228,TX,7,42.0021333694458,57.99786376953125
1229,NY,97,43.58120918273926,56.41878890991211
1230,MT,35,47.78048896789551,52.219512939453125
1231,OK,73,51.28757572174072,48.712425231933594
1232,NE,69,37.741044998168945,62.25895309448242
1233,IL,181,45.69378089904785,54.30621910095215
1234,NE,9,46.01063632965088,53.989362716674805
1235,TX,485,44.33623790740967,55.66376304626465
1236,MN,9,38.109755516052246,61.89024353027344
1237,AK,164,47.49303436279297,52.5069637298584
1238,MT,109,45.16129207611084,54.83871078491211
1239,VA,117,47.28878688812256,52.711212158203125
1240,WV,33,51.11894702911377,48.88105392456055
1241,IA,189,40.471816539764404,59.528181076049805
1242,IN,89,46.38167381286621,53.61832618713379
1243,NE,157,40.59578800201416,59.404212951660156
1244,UT,45,39.866578102111816,60.1334228515625
1245,WV,49,50.26109027862549,49.73891067504883
1246,SD,85,45.926849365234375,54.073150634765625
1247,MT,19,39.923373222351074,60.07662773132324
1248,NY,13,45.14447593688965,54.855525970458984
1249,NE,39,47.57041645050049,52.429582595825195
1250,NC,35,43.766122817993164,56.233877182006836
1251,NC,109,41.94057083129883,58.05942916870117
1252,GA,47,43.64416027069092,56.3558406829834
1253,NE,75,44.78260898590088,55.217390060424805
1254,IN,129,44.014885902404785,55.9851131439209
1255,PR,9,56.99664878845215,43.00335121154785
1256,MI,15,43.94912052154541,56.050880432128906
1257,IA,29,43.48292827606201,56.51707077026367
1258,IL,201,42.98868942260742,57.01131057739258
1259,PR,143,54.39971733093262,45.60028266906738
1260,KY,17,51.284090995788574,48.71590805053711
1261,PA,31,55.42391490936279,44.57608604431152
1262,TX,473,46.25297927856445,53.74702072143555
1263,NE,63,32.94701957702637,67.052978515625
1264,MS,149,42.59947490692139,57.40052604675293
1265,TX,15,45.8566255569458,54.143375396728516
1266,MI,107,45.03891658782959,54.961082458496094
1267,SD,67,43.48173236846924,56.51826858520508
1268,TX,493,45.764509201049805,54.235490798950195
1269,CO,101,39.33194923400879,60.668052673339844
1270,NY,3,43.656792640686035,56.34320831298828
1271,WI,123,46.778709411621094,53.22128868103027
1272,MN,79,40.751296043395996,59.248701095581055
1273,NV,510,38.53165054321289,61.46834945678711
1274,TN,1,45.7099027633667,54.29009819030762
1275,WV,3,47.088130950927734,52.911869049072266
1276,KS,101,37.75700902938843,62.24298858642578
1277,AR,51,41.828192710876465,58.17180633544922
1278,KS,61,28.912112712860107,71.0878849029541
1279,ND,19,33.41968870162964,66.5803108215332
1280,MS,0,44.77553462982178,55.224464416503906
1281,KY,105,53.00787544250488,46.99212646484375
1282,MN,63,41.411431312561035,58.58856773376465
1283,KS,35,38.30173206329346,61.69826889038086
1284,VA,67,45.93016242980957,54.06983757019043
1285,ME,1,44.29397201538086,55.70602798461914
1286,OK,69,48.566040992736816,51.43395805358887
1287,PA,85,51.95310401916504,48.04689407348633
1288,SD,39,42.93315553665161,57.06684494018555
1289,IA,35,43.8232421875,56.1767578125
1290,KY,5,45.448105812072754,54.55189323425293
1291,MO,5,50.338364601135254,49.66163444519043
1292,SD,69,42.15867233276367,57.84132957458496
1293,MO,97,47.70512771606445,52.294870376586914
1294,LA,121,49.56719779968262,50.432804107666016
1295,GA,227,45.7462739944458,54.253726959228516
1296,IL,187,45.3456974029541,54.6543025970459
1297,GA,291,47.00500011444092,52.994998931884766
1298,OK,13,46.816646575927734,53.1833553314209
1299,AR,43,50.25782108306885,49.742177963256836
1300,OH,109,45.70762538909912,54.292375564575195
1301,MN,15,42.87871837615967,57.12128257751465
1302,MI,33,41.041236877441406,58.958763122558594
1303,WI,95,41.92034578323364,58.07965660095215
1304,WI,129,40.312288761138916,59.68770790100098
1305,PA,1,50.29931831359863,49.70068168640137
1306,TX,443,37.22721481323242,62.77278518676758
1307,MN,17,37.59119653701782,62.4088020324707
1308,OH,83,47.168742179870605,52.83125686645508
1309,ND,75,40.25974082946777,59.74026107788086
1310,MN,99,44.43615913391113,55.56384086608887
1311,MO,195,52.127875328063965,47.872127532958984
1312,OH,169,52.26592445373535,47.73407554626465
1313,MI,75,41.366350173950195,58.63365173339844
1314,NE,51,45.71877479553223,54.28122520446777
1315,IA,87,43.69710874557495,56.30289268493652
1316,MS,59,40.67531394958496,59.32468605041504
1317,OK,3,48.18097114562988,51.81902885437012
1318,GA,297,47.71661949157715,52.28337860107422
1319,GA,39,40.16770267486572,59.83229637145996
1320,MN,45,40.78065586090088,59.219343185424805
1321,GA,245,46.34043598175049,53.65956497192383
1322,TN,47,45.64646530151367,54.35353469848633
1323,TX,71,36.81518268585205,63.184818267822266
1324,NY,45,43.55111598968506,56.44888114929199
1325,FL,111,44.917141914367676,55.08286094665527
1326,PR,17,58.35546875,41.64453125
1327,PR,111,55.67040824890137,44.329593658447266
1328,IN,151,47.925710678100586,52.074289321899414
1329,TX,59,46.21090602874756,53.789093017578125
1330,SD,51,46.623663902282715,53.3763370513916
1331,CO,109,45.59690856933594,54.40309143066406
1332,TX,19,42.17398738861084,57.82601356506348
1333,IN,183,45.01992225646973,54.98007774353027
1334,NE,59,39.73542499542236,60.264577865600586
1335,SD,7,44.26580810546875,55.73418998718262
1336,IA,175,42.30450630187988,57.695491790771484
1337,SD,59,38.47947835922241,61.52052116394043
1338,MD,43,47.84255027770996,52.15744972229004
1339,UT,27,42.73989963531494,57.260101318359375
1340,NE,181,37.62615919113159,62.37384033203125
1341,KS,195,34.79905462265015,65.20094680786133
1342,MO,53,47.74241924285889,52.25758171081543
1343,CA,109,34.700727462768555,65.29927444458008
1344,TX,149,50.37903308868408,49.6209659576416
1345,MN,121,37.10468292236328,62.89531898498535
1346,WY,23,39.81651496887207,60.18348503112793
1347,NE,21,44.116379737854004,55.88362121582031
1348,ND,27,40.28290271759033,59.71709632873535
1349,PA,73,52.15497016906738,47.84502983093262
1350,TX,87,46.4641170501709,53.53588104248047
1351,TX,447,50.42174434661865,49.578256607055664
1352,TX,9,46.059431076049805,53.94056701660156
1353,MT,101,48.63325595855713,51.366743087768555
1354,MI,101,43.04814434051514,56.95185470581055
1355,VA,15,51.506340980529785,48.493656158447266
1356,IL,67,42.746256828308105,57.253746032714844
1357,IA,149,40.967191219329834,59.03281021118164
1358,PA,13,52.57919979095459,47.420799255371094
1359,MO,29,46.11018943786621,53.88981246948242
1360,OK,65,43.29581069946289,56.70419120788574
1361,MN,25,37.708163261413574,62.29183769226074
1362,ND,103,42.620689392089844,57.379310607910156
1363,PA,55,54.68390083312988,45.31609916687012
1364,ND,77,33.67910099029541,66.3208999633789
1365,NE,29,37.20487403869629,62.79512596130371
1366,ID,71,41.986616134643555,58.013383865356445
1367,OK,53,45.21651363372803,54.78348350524902
1368,TX,81,50.100847244262695,49.899152755737305
1369,GA,95,44.923831939697266,55.07616996765137
1370,PR,117,55.07536697387695,44.92463302612305
1371,IA,131,44.864195823669434,55.13580513000488
1372,CA,89,34.45961952209473,65.5403823852539
1373,AL,69,44.64817428588867,55.351823806762695
1374,NY,25,49.757850646972656,50.242149353027344
1375,WI,17,40.74366855621338,59.256330490112305
1376,CA,93,35.83469486236572,64.16530227661133
1377,NE,123,44.62911605834961,55.37088203430176
1378,ID,25,50.37878608703613,49.621212005615234
1379,NC,121,43.998207092285156,56.001792907714844
1380,IA,19,42.41042995452881,57.58957099914551
1381,GA,111,46.18771171569824,53.81228828430176
1382,NC,85,40.80502510070801,59.194976806640625
1383,SD,37,45.720041275024414,54.279958724975586
1384,GA,45,48.3593807220459,51.6406192779541
1385,IA,81,43.75326681137085,56.24673271179199
1386,MI,145,42.46949005126953,57.53050994873047
1387,NM,51,41.19328022003174,58.806718826293945
1388,MN,161,42.81513547897339,57.18486404418945
1389,NC,71,44.831793785095215,55.16820526123047
1390,PR,57,60.64007568359375,39.35992622375488
1391,KY,93,38.152809143066406,61.847190856933594
1392,UT,33,32.5746808052063,67.42532157897949
1393,NM,47,41.85810661315918,58.14189529418945
1394,CA,19,45.33323860168457,54.6667594909668
1395,MI,105,43.937607765197754,56.0623893737793
1396,GA,225,47.26370811462402,52.73629188537598
1397,NM,53,55.06819152832031,44.93181037902832
1398,OH,5,52.51933479309082,47.48066329956055
1399,NY,11,44.84463882446289,55.15536117553711
1400,PA,21,52.311697483062744,47.68830108642578
1401,IA,183,48.07410526275635,51.9258975982666
1402,WV,107,42.936341285705566,57.06365776062012
1403,MO,49,50.59221839904785,49.40778350830078
1404,LA,105,52.96299171447754,47.03700637817383
1405,CO,9,43.971092224121094,56.02890586853027
1406,MT,61,44.01451110839844,55.98548889160156
1407,WI,71,43.32618188858032,56.6738166809082
1408,IA,155,43.40852165222168,56.59147834777832
1409,KS,165,38.03216600418091,61.96783447265625
1410,AK,170,40.37508773803711,59.62491035461426
1411,IA,95,42.66607427597046,57.33392524719238
1412,TX,37,44.371214866638184,55.6287841796875
1413,NY,37,45.44553327560425,54.554466247558594
1414,TX,63,45.66658973693848,54.333412170410156
1415,MO,21,48.461524963378906,51.53847312927246
1416,LA,19,46.240793228149414,53.75920486450195
1417,NM,41,50.8140926361084,49.1859073638916
1418,NC,39,44.6046781539917,55.39532279968262
1419,KS,135,39.34999990463257,60.64999961853027
1420,IL,23,45.86004686355591,54.13995170593262
1421,VA,33,50.89359378814697,49.106407165527344
1422,SD,57,48.19832181930542,51.801679611206055
1423,SD,119,40.102041244506836,59.8979606628418
1424,IA,139,45.82261657714844,54.17738342285156
1425,OK,103,47.44240760803223,52.557594299316406
1426,MI,31,45.60784912109375,54.39215087890625
1427,VA,520,45.06198215484619,54.93801689147949
1428,IA,141,44.73434829711914,55.265647888183594
1429,PR,103,60.1107234954834,39.889272689819336
1430,WI,51,37.196587562561035,62.80341339111328
1431,KS,181,38.08359909057617,61.91640281677246
1432,KS,159,38.23671913146973,61.76327896118164
1433,TX,97,43.43618106842041,56.56381797790527
1434,IL,141,43.59855842590332,56.40144157409668
1435,MT,37,44.28794813156128,55.71205139160156
1436,OR,21,39.64211845397949,60.357879638671875
1437,MT,51,47.16874313354492,52.83125686645508
1438,IL,5,43.21425533294678,56.785743713378906
1439,CO,29,46.74658203125,53.25341606140137
1440,AL,31,41.83548545837402,58.16451644897461
1441,NE,93,43.11885738372803,56.88114356994629
1442,ND,47,43.8029260635376,56.19707489013672
1443,IL,27,42.0806884765625,57.91931343078613
1444,MT,97,39.26403617858887,60.73596382141113
1445,MN,91,41.97908353805542,58.02091407775879
1446,PR,89,55.732709884643555,44.26729202270508
1447,LA,79,49.79234218597412,50.20765495300293
1448,NC,41,48.74471092224121,51.25528907775879
1449,PR,145,54.972707748413086,45.02729415893555
1450,VA,63,47.34728527069092,52.652713775634766
1451,NJ,33,48.942206382751465,51.05779266357422
1452,TX,355,45.442535400390625,54.55746269226074
1453,VA,45,45.72616195678711,54.27383804321289
1454,KS,153,34.04825782775879,65.95174217224121
1455,VA,690,43.9013090133667,56.098690032958984
1456,ND,13,34.205363750457764,65.79463577270508
1457,NE,111,35.579493045806885,64.42050552368164
1458,IL,53,44.72971439361572,55.27028274536133
1459,KS,99,40.82481670379639,59.175180435180664
1460,MO,145,47.13125038146973,52.86874771118164
1461,UT,31,37.80120515823364,62.198795318603516
1462,TX,119,46.4632453918457,53.5367546081543
1463,PR,27,52.441850662231445,47.55815124511719
1464,NE,163,39.6294641494751,60.37053680419922
1465,SD,129,51.56455326080322,48.43544578552246
1466,TX,21,47.464250564575195,52.535749435424805
1467,NC,137,41.090545654296875,58.909454345703125
1468,IA,83,42.233856201171875,57.76614189147949
1469,ND,67,40.965763092041016,59.03423500061035
1470,MN,151,41.2249870300293,58.77501106262207
1471,MI,49,40.981534004211426,59.01846694946289
1472,CO,81,48.35164833068848,51.64835166931152
1473,SD,19,49.92891788482666,50.071083068847656
1474,VA,11,49.09977722167969,50.90022277832031
1475,MI,25,44.98904323577881,55.01095771789551
1476,SD,53,44.29735469818115,55.70265007019043
1477,ND,61,43.31355571746826,56.686445236206055
1478,OR,31,42.037986755371094,57.962013244628906
1479,GA,123,51.10588550567627,48.894113540649414
1480,NM,7,42.86810779571533,57.13189506530762
1481,KY,215,44.262916564941406,55.737083435058594
1482,MN,107,42.458101749420166,57.541900634765625
1483,OK,51,50.55280780792236,49.44719123840332
1484,SC,53,50.71074199676514,49.28925704956055
1485,OR,57,38.28770446777344,61.71229553222656
1486,GA,7,52.22513008117676,47.77486801147461
1487,GA,115,49.70309066772461,50.29690933227539
1488,KY,161,47.012657165527344,52.987342834472656
1489,CA,71,45.70153045654297,54.29846954345703
1490,MN,77,39.45019555091858,60.5498046875
1491,NY,99,49.41452980041504,50.58547019958496
1492,WI,81,44.84149742126465,55.15850067138672
1493,VA,9,51.33010196685791,48.669898986816406
1494,MO,73,50.609527587890625,49.390472412109375
1495,WI,37,43.3371958732605,56.662803649902344
1496,PR,99,60.81524658203125,39.18475151062012
1497,KS,9,42.041502952575684,57.95849800109863
1498,AL,103,47.65734672546387,52.34265327453613
1499,WV,0,52.355342864990234,47.6446590423584
1500,SD,73,50.79365062713623,49.206350326538086
1501,TX,223,49.45887851715088,50.541120529174805
1502,TX,51,52.778873443603516,47.22112846374512
1503,MO,71,43.3005428314209,56.6994571685791
1504,IA,123,49.0261926651001,50.97380828857422
1505,AR,15,49.63492679595947,50.365074157714844
1506,AK,240,44.12402534484863,55.8759765625
1507,OR,35,43.91968822479248,56.080312728881836
1508,WY,37,39.71171760559082,60.288286209106445
1509,WA,19,45.16827583312988,54.83172416687012
1510,AR,139,48.285606384277344,51.714393615722656
1511,PA,75,56.459285736083984,43.540714263916016
1512,IL,65,43.92379093170166,56.076210021972656
1513,MO,213,44.15312576293945,55.84687423706055
1514,NE,79,44.769460678100586,55.23053741455078
1515,NC,127,47.57453918457031,52.42546081542969
1516,TN,31,51.35495662689209,48.64504432678223
1517,TX,183,43.36928844451904,56.63071060180664
1518,NC,69,43.22628211975098,56.773719787597656
1519,MT,11,37.9979567527771,62.00204086303711
1520,KS,183,42.622339725494385,57.377662658691406
1521,KS,119,40.8679256439209,59.132076263427734
1522,NY,43,46.11268424987793,53.88731384277344
1523,CO,61,33.369802713394165,66.63019943237305
1524,IN,67,46.63052940368652,53.36947059631348
1525,TX,205,53.74363994598389,46.25636100769043
1526,MO,99,42.067636489868164,57.9323616027832
1527,ND,55,41.46693515777588,58.533063888549805
1528,TX,333,50.69022750854492,49.30977439880371
1529,MS,75,41.994441986083984,58.005558013916016
1530,IA,165,43.315117835998535,56.68488311767578
1531,PA,109,57.92737102508545,42.07262992858887
1532,IA,187,42.63951301574707,57.360490798950195
1533,GA,137,54.15762138366699,45.84237861633301
1534,WA,51,41.753549575805664,58.2464485168457
1535,WI,13,43.87996578216553,56.12003517150879
1536,MI,91,46.15407085418701,53.845930099487305
1537,SC,55,47.49077320098877,52.509225845336914
1538,MI,115,42.70371055603027,57.296287536621094
1539,IA,31,43.994797229766846,56.00520133972168
1540,KS,141,38.79242420196533,61.207576751708984
1541,CO,121,39.53968667984009,60.46031188964844
1542,KS,201,48.53665018081665,51.46335220336914
1543,IN,69,49.806161880493164,50.193838119506836
1544,PR,43,60.021419525146484,39.97857856750488
1545,TX,23,50.45508670806885,49.54491424560547
1546,SC,65,50.65530014038086,49.34469985961914
1547,KS,11,41.66666603088379,58.33333396911621
1548,NE,27,41.3157901763916,58.68421173095703
1549,IL,171,53.120625495910645,46.87937355041504
1550,IL,159,38.02881050109863,61.97118949890137
1551,WI,135,49.43777847290039,50.56222152709961
1552,IL,189,40.2334098815918,59.7665901184082
1553,ND,57,35.82340145111084,64.17659950256348
1554,AZ,23,49.63766860961914,50.36233139038086
1555,WI,47,48.47276496887207,51.52723503112793
1556,MT,33,44.49093508720398,55.509063720703125
1557,UT,41,40.181156158447266,59.8188419342041
1558,AZ,21,43.270554542541504,56.72944641113281
1559,PR,47,55.534358978271484,44.46563911437988
1560,NE,169,41.14333915710449,58.85666084289551
1561,OK,43,47.77569007873535,52.22431182861328
1562,GA,217,45.25979232788086,54.740211486816406
1563,IL,177,41.71155118942261,58.288448333740234
1564,MI,159,44.56936073303223,55.43063735961914
1565,SC,85,44.449031829833984,55.550968170166016
1566,GA,169,46.88163185119629,53.11836624145508
1567,SD,105,44.449761390686035,55.55023956298828
1568,IA,127,48.740838050842285,51.25916290283203
1569,IA,21,52.24191856384277,47.758079528808594
1570,KS,5,49.365843296051025,50.63415718078613
1571,TN,51,54.01462364196777,45.98537635803223
1572,VA,187,48.33111381530762,51.66888618469238
1573,KY,157,45.143205642700195,54.85679244995117
1574,IN,107,50.118221282958984,49.881778717041016
1575,OR,23,45.85575771331787,54.14423942565918
1576,MO,107,53.5109281539917,46.48907279968262
1577,MN,101,45.652541160583496,54.34745979309082
1578,MO,61,53.511948585510254,46.48805236816406
1579,NC,5,49.04884910583496,50.95115089416504
1580,VA,740,41.29988193511963,58.700117111206055
1581,NE,67,44.74154281616211,55.258453369140625
1582,MN,33,44.084763526916504,55.915239334106445
1583,AR,145,54.636878967285156,45.36311912536621
1584,TX,305,50.74742126464844,49.25257873535156
1585,UT,39,39.675912857055664,60.3240852355957
1586,ID,39,38.179139137268066,61.82085990905762
1587,NE,49,39.477725982666016,60.522274017333984
1588,MS,67,44.81810188293457,55.18190002441406
1589,SD,123,52.6037540435791,47.3962459564209
1590,IN,19,45.38264179229736,54.61735725402832
1591,NY,33,49.751132011413574,50.24886894226074
1592,NC,13,43.650285720825195,56.34971618652344
1593,MI,27,44.33641052246094,55.66358757019043
1594,IL,11,45.36051654815674,54.639482498168945
1595,FL,83,48.488118171691895,51.51188087463379
1596,AL,95,47.75037956237793,52.24961853027344
1597,ID,49,42.93300676345825,57.06699180603027
1598,MS,21,49.666221618652344,50.333778381347656
1599,PA,127,52.37222766876221,47.62777519226074
1600,PA,131,53.32615661621094,46.67384338378906
1601,TX,211,54.2584114074707,45.741586685180664
1602,MS,153,54.19575309753418,45.80424880981445
1603,NC,173,46.58893394470215,53.411067962646484
1604,WI,5,45.28401565551758,54.71598243713379
1605,CO,125,43.705142974853516,56.294857025146484
1606,ME,17,49.58303451538086,50.41696548461914
1607,WA,17,46.599836349487305,53.40016174316406
1608,CO,75,45.859070777893066,54.14093208312988
1609,WI,141,45.76115083694458,54.23885154724121
1610,FL,105,48.30490303039551,51.695098876953125
1611,KS,7,42.110358238220215,57.8896427154541
1612,TX,181,40.32975673675537,59.67024230957031
1613,IL,91,46.380889892578125,53.61910820007324
1614,MO,167,49.205427169799805,50.794572830200195
1615,TX,193,48.423346519470215,51.57665252685547
1616,NE,115,37.3253493309021,62.67465019226074
1617,AR,85,47.60773277282715,52.39226531982422
1618,CO,115,36.8121452331543,63.1878547668457
1619,KS,67,48.515981674194336,51.484018325805664
1620,CO,89,42.54465103149414,57.45534896850586
1621,PR,3,60.295677185058594,39.704322814941406
1622,IL,169,43.96879768371582,56.03120422363281
1623,IL,139,48.61974048614502,51.380258560180664
1624,ND,73,44.931800842285156,55.06820106506348
1625,TX,235,44.56928634643555,55.43071174621582
1626,TN,21,52.237239837646484,47.76276206970215
1627,NC,105,42.51551914215088,57.48448181152344
1628,ID,11,43.66571044921875,56.33428955078125
1629,AR,27,54.899006843566895,45.10099411010742
1630,WY,7,47.1388578414917,52.861141204833984
1631,AL,87,47.041568756103516,52.958431243896484
1632,WA,65,42.632582664489746,57.36741828918457
1633,KS,43,41.65005970001221,58.34993934631348
1634,MS,151,50.40493202209473,49.59506607055664
1635,OR,65,40.86290264129639,59.13709831237793
1636,IN,47,52.40569591522217,47.594303131103516
1637,MO,151,52.3429069519043,47.6570930480957
1638,PA,39,57.461398124694824,42.53860092163086
1639,IA,11,43.544575214385986,56.45542526245117
1640,PR,73,60.01020431518555,39.98979568481445
1641,FL,37,55.052677154541016,44.947322845458984
1642,ND,49,40.82725143432617,59.17275047302246
1643,MO,171,50.87980794906616,49.12019157409668
1644,TN,147,51.82657337188721,48.17342758178711
1645,NE,161,45.3053560256958,54.69464683532715
1646,VA,181,49.60438060760498,50.3956184387207
1647,TX,231,49.020503997802734,50.9794979095459
1648,IL,39,46.907859802246094,53.092140197753906
1649,PR,33,57.21683120727539,42.78316879272461
1650,MS,19,56.12510681152344,43.87489128112793
1651,OK,149,50.13333511352539,49.86666679382324
1652,AR,53,49.26085376739502,50.7391471862793
1653,SD,9,46.84898853302002,53.151010513305664
1654,SD,3,47.73869514465332,52.26130676269531
1655,TX,203,45.35004425048828,54.64995574951172
1656,TX,151,46.26647186279297,53.7335262298584
1657,NY,5,54.30570602416992,45.694292068481445
1658,MS,25,51.60062599182129,48.39937400817871
1659,NC,199,48.38322353363037,51.61677551269531
1660,IA,145,43.90440320968628,56.095598220825195
1661,WA,69,35.69725847244263,64.30274200439453
1662,TX,325,47.393253326416016,52.60674858093262
1663,OK,45,46.054054260253906,53.945945739746094
1664,MO,75,55.59566879272461,44.40433120727539
1665,VA,730,51.619367599487305,48.38063430786133
1666,KY,229,54.993356704711914,45.006643295288086
1667,WA,49,40.245171546936035,59.75482749938965
1668,KS,39,43.80047369003296,56.19952392578125
1669,WA,47,45.05170440673828,54.94829750061035
1670,SD,23,48.15520668029785,51.84479522705078
1671,GA,311,46.9463005065918,53.05369758605957
1672,NM,9,44.85990524291992,55.14009666442871
1673,VA,720,47.884939193725586,52.11505889892578
1674,OK,19,48.96902561187744,51.030975341796875
1675,KY,19,45.364500999450684,54.635498046875
1676,GA,13,47.71608638763428,52.28391456604004
1677,KS,125,41.09783363342285,58.90216636657715
1678,TX,257,47.25425624847412,52.74574089050293
1679,PR,121,57.28510093688965,42.71489715576172
1680,NY,115,51.47360801696777,48.526390075683594
1681,WV,9,49.06655216217041,50.933448791503906
1682,ID,27,44.777560234069824,55.22244071960449
1683,KY,49,48.588189125061035,51.41180992126465
1684,TX,93,46.98671054840088,53.01329040527344
1685,CA,69,43.90109634399414,56.09890365600586
1686,KS,59,45.09553575515747,54.90446662902832
1687,WV,55,54.40226078033447,45.59773826599121
1688,KS,73,44.76212406158447,55.23787879943848
1689,TX,49,48.1160192489624,51.88397979736328
1690,SD,97,51.2321662902832,48.7678337097168
1691,KS,85,46.285841941833496,53.71415710449219
1692,PR,77,53.06879425048828,46.93120574951172
1693,NY,75,48.373440742492676,51.62656021118164
1694,KY,79,52.609453201293945,47.39054489135742
1695,IA,91,44.17555809020996,55.82444190979004
1696,GA,285,49.82234001159668,50.17765808105469
1697,WY,3,39.11189079284668,60.88810920715332
1698,WV,25,51.970882415771484,48.029117584228516
1699,KS,47,41.31477928161621,58.68522071838379
1700,PR,115,56.2021541595459,43.7978458404541
1701,WI,91,47.59093379974365,52.409067153930664
1702,IL,41,49.6561222076416,50.34387969970703
1703,OK,93,49.205735206604004,50.79426574707031
1704,IA,77,43.17134237289429,56.828657150268555
1705,KS,207,45.91006517410278,54.08993339538574
1706,NC,9,44.876840591430664,55.123159408569336
1707,OH,27,48.55864143371582,51.44135856628418
1708,CA,101,43.20091438293457,56.79908752441406
1709,NC,195,51.04335021972656,48.95664978027344
1710,SD,29,44.34085178375244,55.65914726257324
1711,KS,133,40.315839767456055,59.68416213989258
1712,OR,55,39.186991691589355,60.81300735473633
1713,CO,71,39.264214515686035,60.73578643798828
1714,MT,23,47.87130928039551,52.12869453430176
1715,GA,261,51.28191375732422,48.71808433532715
1716,KS,155,39.303690910339355,60.69631004333496
1717,KY,235,56.94630813598633,43.053693771362305
1718,IL,137,49.905226707458496,50.09477233886719
1719,KS,21,44.51636505126953,55.4836368560791
1720,IL,165,40.62591743469238,59.37408447265625
1721,LA,69,50.11937236785889,49.8806266784668
1722,WI,61,45.63827466964722,54.36172294616699
1723,OR,11,40.72086715698242,59.27913284301758
1724,IA,135,48.933011054992676,51.06698799133301
1725,NY,9,49.475579261779785,50.524417877197266
1726,IA,105,45.78215217590332,54.21784973144531
1727,KS,63,44.904457092285156,55.09554100036621
1728,NC,29,44.82308483123779,55.17691421508789
1729,NM,23,50.97649955749512,49.023502349853516
1730,KS,89,44.413536071777344,55.58646202087402
1731,MD,19,51.37975883483887,48.62024116516113
1732,NM,61,47.665245056152344,52.334754943847656
1733,WV,81,51.27212047576904,48.72787857055664
1734,NE,35,42.7665581703186,57.233442306518555
1735,PR,19,55.53619384765625,44.46380615234375
1736,NY,41,48.63701629638672,51.36298370361328
1737,TN,183,56.816073417663574,43.18392753601074
1738,MI,53,40.56628751754761,59.433712005615234
1739,NC,159,46.65599346160889,53.34400939941406
1740,MS,43,48.00719451904297,51.99280548095703
1741,IA,57,40.93413543701172,59.06586456298828
1742,NE,167,36.45209550857544,63.547903060913086
1743,CA,9,39.33327579498291,60.66672325134277
1744,NC,191,44.800262451171875,55.19973945617676
1745,IN,177,48.64198589324951,51.358015060424805
1746,MO,209,44.56627178192139,55.4337272644043
1747,IA,137,42.80762481689453,57.19237518310547
1748,MN,43,43.13284921646118,56.86714744567871
1749,MO,201,53.27781009674072,46.72218894958496
1750,GA,15,49.56426525115967,50.43573760986328
1751,OK,101,48.33687877655029,51.66312217712402
1752,ME,3,47.38356018066406,52.61643981933594
1753,IA,73,44.95005655288696,55.049943923950195
1754,WY,5,42.56573152542114,57.434268951416016
1755,NE,53,47.07235813140869,52.92764091491699
1756,MN,113,37.29076290130615,62.70923614501953
1757,PR,149,58.92049980163574,41.07950019836426
1758,PA,117,53.253424644470215,46.74657440185547
1759,MI,121,42.23178291320801,57.76821708679199
1760,IL,15,47.47030830383301,52.52969169616699
1761,IN,99,53.233572006225586,46.766427993774414
1762,WI,103,49.82595157623291,50.17404556274414
1763,VA,155,44.63609600067139,55.3639030456543
1764,MI,165,45.27425193786621,54.725746154785156
1765,VA,1,54.37365913391113,45.626338958740234
1766,GA,173,52.648677825927734,47.35132026672363
1767,NE,107,42.48197603225708,57.518022537231445
1768,SD,47,45.97174549102783,54.02825736999512
1769,IA,25,44.127397537231445,55.87260437011719
1770,IA,179,47.83459663391113,52.165401458740234
1771,MN,23,43.53840637207031,56.46159553527832
1772,WY,9,43.199323654174805,56.800676345825195
1773,NH,7,51.015615463256836,48.984384536743164
1774,MI,17,43.89471435546875,56.10528373718262
1775,MT,53,46.013638496398926,53.98636245727539
1776,PR,131,59.17547607421875,40.82452392578125
1777,IA,97,48.2276816368103,51.77231979370117
1778,VA,171,52.9428768157959,47.0571231842041
1779,MI,127,48.94287872314453,51.05712127685547
1780,PR,37,57.06722450256348,42.93277549743652
1781,ND,65,36.13138675689697,63.868614196777344
