,CountyNo,STATE,HHI,FractionOfForeigners,MedianIncome,PovertyRate,Movers,Gini,"Percent of adults with less than a high school diploma, 2016-20","Percent of adults with a high school diploma only, 2016-20","Percent of adults completing some college or associate's degree, 2016-20",Percent of adults with a bachelor's degree or higher 2016-20,BelowUni,AboveUni,Rural_Urbanization,PopulationDevelopment
1265,71,MI,0.9067664911365007,0.011623616236162362,26235.0,0.1419741697416974,3.5,0.4291,7.913335800170898,42.776039123535156,30.37886619567871,18.9317569732666,50.689374923706055,49.31062316894531,9.0,-751
1266,73,MI,0.7688404750196217,0.029649078813446816,19326.0,0.2297287330550352,14.0,0.4825,7.5358757972717285,32.2922248840332,30.624408721923828,29.547489166259766,39.82810068130493,60.171897888183594,5.0,-439
1267,75,MI,0.761537767475319,0.02080524234785271,29056.0,0.11726235840514855,5.7,0.4466,8.268198013305664,33.09815216064453,36.10872268676758,22.52492904663086,41.366350173950195,58.63365173339844,2.0,-1738
1268,77,MI,0.6577111461728936,0.05900667701800403,29413.0,0.14662277483408806,7.6000000000000005,0.4684,5.9333391189575195,22.7956600189209,31.510833740234375,39.76016616821289,28.728999137878418,71.27099990844727,2.0,14735
1269,79,MI,0.9100097591494913,0.009422579718471704,25694.0,0.1643780522838265,6.7,0.4208,12.021177291870117,40.15882873535156,33.463096618652344,14.356898307800293,52.18000602722168,47.81999492645264,8.0,885
1270,81,MI,0.5739559059605891,0.09123641741143187,32002.0,0.11887197257594574,5.300000000000001,0.4553,8.595280647277832,24.220966339111328,30.342025756835938,36.84172821044922,32.81624698638916,67.18375396728516,2.0,54333
1271,83,MI,0.948526037326393,0.016488845780795344,30288.0,0.10281280310378274,10.399999999999999,0.4337,2.9239766597747803,30.877193450927734,30.0,36.198829650878906,33.801170110702515,66.1988296508789,8.0,-40
1272,85,MI,0.7745326780979016,0.010514522106351806,20455.0,0.1840903214685857,8.9,0.4374,17.041484832763672,37.92576599121094,31.506549835205078,13.526201248168945,54.96725082397461,45.03275108337402,10.0,314
1273,87,MI,0.8590021937598765,0.025986286982073947,31276.0,0.09634516208976009,5.3999999999999995,0.4247,8.760496139526367,36.208351135253906,36.724613189697266,18.306537628173828,44.96884727478027,55.031150817871094,1.0,-712
1274,89,MI,0.842676600327328,0.028061102332040417,33345.0,0.0647895417325097,7.7,0.4474,4.100065231323242,20.636995315551758,28.569730758666992,46.693206787109375,24.737060546875,75.26293754577637,8.0,53
1275,91,MI,0.7915959511048335,0.021731599004755756,29355.0,0.10882596873589283,6.000000000000001,0.4142,8.969454765319824,37.18461608886719,32.786766052246094,21.05916404724121,46.15407085418701,53.845930099487305,5.0,-1441
1276,93,MI,0.9095816972557842,0.03089148683018415,39501.0,0.053978234054862406,4.7,0.4097,4.450430870056152,26.122255325317383,32.91701126098633,36.51030349731445,30.572686195373535,69.42731475830078,1.0,11028
1277,95,MI,0.6769935400877112,0.018172888015717092,25434.0,0.14292730844793713,12.9,0.3982,10.180012702941895,35.381752014160156,34.86447525024414,19.573762893676758,45.56176471710205,54.4382381439209,10.0,-402
1278,97,MI,0.6102706274268962,0.03647092967011706,25329.0,0.15875012092483312,7.9,0.4465,9.396132469177246,34.262664794921875,32.38818359375,23.953020095825195,43.65879726409912,56.341203689575195,10.0,-314
1279,99,MI,0.661640471983976,0.13083733322139332,32374.0,0.11005190781214541,4.2,0.4265,9.513738632202148,29.510786056518555,35.05184555053711,25.92363166809082,39.0245246887207,60.97547721862793,1.0,32994
1280,101,MI,0.8413287395603319,0.017321785476349102,25986.0,0.10272318454363757,5.8,0.4428,9.472208976745605,33.57593536376953,34.664939880371094,22.286914825439453,43.04814434051514,56.95185470581055,9.0,-175
1281,103,MI,0.9002582628927325,0.022256688639007368,27352.0,0.14701822411787516,6.199999999999999,0.423,4.454378128051758,29.379127502441406,32.216182708740234,33.950313568115234,33.833505630493164,66.16649627685547,8.0,-378
1282,105,MI,0.8555630534786017,0.021842422523225304,26263.0,0.14676264094745053,6.0,0.4496,8.571698188781738,35.365909576416016,34.032325744628906,22.03006362915039,43.937607765197754,56.0623893737793,8.0,439
1283,107,MI,0.85727275599879,0.015127162711543915,21357.0,0.1824477640162617,10.8,0.4416,8.525496482849121,36.51342010498047,32.03971862792969,22.921363830566406,45.03891658782959,54.961082458496094,5.0,655
1284,109,MI,0.9029972638809055,0.013009578970817554,26804.0,0.10830920026732012,4.8999999999999995,0.4343,6.409731388092041,42.394290924072266,33.58675765991211,17.609216690063477,48.80402231216431,51.195974349975586,8.0,-1249
1285,111,MI,0.853805505075467,0.03607393084051129,32326.0,0.10198136661560483,5.8,0.4642,5.60569429397583,29.08422088623047,30.555461883544922,34.75462341308594,34.6899151802063,65.31008529663086,2.0,-473
1286,113,MI,0.9096076211961465,0.01473698574060176,25757.0,0.12874394487275703,6.8,0.4047,9.386863708496094,41.078208923339844,33.760440826416016,15.774487495422363,50.46507263183594,49.53492832183838,8.0,269
1287,115,MI,0.8604246608148898,0.024780798500055146,32467.0,0.11375730671666483,4.5,0.4194,8.577108383178711,34.12660217285156,36.248268127441406,21.048019409179688,42.70371055603027,57.296287536621094,2.0,-1521
1288,117,MI,0.8643519634540094,0.013981153728038275,26908.0,0.12431104430328598,6.8,0.4051,10.662707328796387,39.762451171875,35.06096267700195,14.513879776000977,50.42515850067139,49.57484245300293,2.0,546
1289,119,MI,0.9452432451379283,0.007772304324028462,25310.0,0.15555555555555556,7.8,0.3888,11.477180480957031,41.3853645324707,32.379150390625,14.75830364227295,52.862545013427734,47.13745403289795,10.0,-437
1290,121,MI,0.6477131060891733,0.020690146785393933,27543.0,0.13712048758175371,5.3999999999999995,0.4345,8.646821975708008,33.5849609375,38.03041458129883,19.737802505493164,42.23178291320801,57.76821708679199,2.0,1378
1291,123,MI,0.803115784770642,0.021409777626888473,26756.0,0.1609446613478187,4.999999999999999,0.4305,10.611215591430664,41.347957611083984,30.856992721557617,17.183834075927734,51.95917320251465,48.04082679748535,6.0,520
1292,125,MI,0.5665809673781685,0.15140095247895766,40638.0,0.08835507792546116,5.2,0.4682,5.648791313171387,18.369464874267578,28.019126892089844,47.962615966796875,24.018256187438965,75.98174285888672,1.0,55222
1293,127,MI,0.7137598014211244,0.059008718114304165,25306.0,0.14671456247981918,6.3999999999999995,0.4149,12.022392272949219,36.92048645019531,31.40931510925293,19.64780616760254,48.94287872314453,51.05712127685547,7.0,-103
1294,129,MI,0.9189111668604613,0.011926291607605454,23284.0,0.15689916418202257,6.0,0.4293,13.340536117553711,36.86284637451172,37.4920539855957,12.304563522338867,50.20338249206543,49.79661750793457,11.0,-702
1295,131,MI,0.9344336772611651,0.015666255940855484,23756.0,0.16071114240450624,3.6,0.3915,7.365792751312256,44.1323356628418,33.25010299682617,15.251769065856934,51.49812841415405,48.501872062683105,10.0,-1060
1296,133,MI,0.9145044841655503,0.011438338154088876,25175.0,0.16215268647558945,6.3,0.4086,11.090831756591797,42.02104949951172,31.879297256469727,15.008821487426758,53.111881256103516,46.888118743896484,10.0,-68
1297,135,MI,0.9301520867776482,0.008359970494221785,25182.0,0.12724366855175806,4.8,0.427,17.924222946166992,36.188472747802734,33.8730583190918,12.014248847961426,54.11269569396973,45.88730716705322,12.0,-399
1298,137,MI,0.9309774201956708,0.017232004684428457,27431.0,0.12455560667531056,6.3999999999999995,0.4158,6.754146575927734,31.987049102783203,35.6850700378418,25.573732376098633,38.74119567871094,61.25880241394043,11.0,504
1299,139,MI,0.7161897244623101,0.054269172438478085,31994.0,0.08025800642802056,7.999999999999999,0.4116,6.6090545654296875,27.158668518066406,31.15476417541504,35.077510833740234,33.767723083496094,66.23227500915527,2.0,28029
1300,141,MI,0.9370440665154951,0.01250501002004008,25963.0,0.1337074148296593,3.8000000000000003,0.4524,9.872579574584961,36.46031951904297,34.87508773803711,18.79201316833496,46.33289909362793,53.66710090637207,9.0,-784
1301,143,MI,0.9398467743952481,0.017059579939991427,24276.0,0.15550792970424346,9.7,0.4415,10.003145217895508,36.55237579345703,37.18150329589844,16.262975692749023,46.55552101135254,53.44447898864746,11.0,-430
1302,145,MI,0.5453207359939289,0.025034823282006256,27005.0,0.17322753559562717,4.4,0.4686,9.738414764404297,32.731075286865234,35.459041595458984,22.071468353271484,42.46949005126953,57.53050994873047,2.0,-9630
1303,147,MI,0.8635162348647136,0.023227868245503498,30097.0,0.1252979805525063,4.4,0.4369,8.60202693939209,33.563873291015625,38.735145568847656,19.098953247070312,42.165900230407715,57.83409881591797,1.0,-3912
1304,149,MI,0.7883167532811819,0.036689316527482405,29110.0,0.14492452928056435,4.5,0.4153,13.46886920928955,36.16215515136719,34.331932067871094,16.037044525146484,49.63102436065674,50.36897659301758,5.0,-331
1305,151,MI,0.8958251893628796,0.018998402236868384,27444.0,0.14776812462552427,4.3999999999999995,0.4232,10.474503517150879,41.754947662353516,32.95977020263672,14.81077766418457,52.229451179504395,47.77054786682129,4.0,-1944
1306,153,MI,0.8397485045916591,0.007457969915307799,24686.0,0.15244596131968147,4.8999999999999995,0.4413,10.283687591552734,41.618309020996094,29.158607482910156,18.939393997192383,51.90199661254883,48.09800148010254,9.0,-391
1307,155,MI,0.9104481472577274,0.009505305634434314,29989.0,0.10833956060379614,4.2,0.4192,7.503685474395752,35.98820495605469,38.739280700683594,17.768827438354492,43.49189043045044,56.508108139038086,3.0,-2526
1308,157,MI,0.8935093457497307,0.007767027714605096,27205.0,0.12926415603438307,5.0,0.4119,9.896299362182617,43.09101486206055,33.547401428222656,13.46528434753418,52.987314224243164,47.012685775756836,4.0,-3484
1309,159,MI,0.6607370701454437,0.05414831130690161,27929.0,0.1522082909748108,6.3999999999999995,0.433,12.574596405029297,31.99476432800293,34.585914611816406,20.844722747802734,44.56936073303223,55.43063735961914,2.0,-581
1310,161,MI,0.5552743528648074,0.14551549028777316,35419.0,0.15064701100687655,10.9,0.4849,4.3088250160217285,14.689844131469727,24.27927017211914,56.72206115722656,18.998669147491455,81.0013313293457,2.0,22810
1311,163,MI,0.40405330207664075,0.10184899247451977,27902.0,0.23039978198456446,3.7,0.4926,12.843504905700684,29.220924377441406,32.70074462890625,25.234827041625977,42.06442928314209,57.93557167053223,1.0,-71241
1312,165,MI,0.9219448099273249,0.011602209944751382,25952.0,0.13560466543891958,7.8,0.4462,10.126909255981445,35.147342681884766,35.00967788696289,19.716068267822266,45.27425193786621,54.725746154785156,8.0,896
1313,1,MN,0.9052081608496281,0.010284098213137936,27660.0,0.12225221750867721,5.7,0.4375,7.867712497711182,35.58664321899414,38.1094856262207,18.436161041259766,43.45435571670532,56.54564666748047,4.0,-316
1314,3,MN,0.6793882452736373,0.09616685456595266,40331.0,0.06253288237504698,6.500000000000001,0.3894,5.826142311096191,27.940580368041992,35.87355041503906,30.35972785949707,33.766722679138184,66.23327827453613,1.0,26077
1315,5,MN,0.8106075414905936,0.01263365390358999,31616.0,0.10444417896183024,4.8,0.4761,7.037935733795166,29.407756805419922,37.8592414855957,25.695064544677734,36.44569253921509,63.55430603027344,6.0,1919
1316,7,MN,0.6109225206042124,0.01746493781423657,27284.0,0.17694275381494223,9.6,0.4449,7.718190670013428,27.806299209594727,34.5462760925293,29.929235458374023,35.524489879608154,64.47551155090332,8.0,2746
1317,9,MN,0.8195261230696304,0.0438777374644358,34718.0,0.08558899532771266,9.9,0.4042,8.737359046936035,29.37239646911621,38.76041030883789,23.129833221435547,38.109755516052246,61.89024353027344,2.0,2438
1318,11,MN,0.9512738703808371,0.01192924722336487,29036.0,0.12196626902509256,6.6,0.4312,7.775618076324463,41.62732696533203,32.4354362487793,18.16162109375,49.402945041656494,50.5970573425293,12.0,-278
1319,13,MN,0.7946363592080832,0.05740737799939655,28303.0,0.16490130377475345,11.7,0.4208,5.378929615020752,27.271806716918945,32.79501724243164,34.55424499511719,32.6507363319397,67.34926223754883,2.0,3640
1320,15,MN,0.8468349534620753,0.026121099400702626,32983.0,0.06947716470345112,4.0,0.385,7.063197135925293,35.815521240234375,34.496978759765625,22.624303817749023,42.87871837615967,57.12128257751465,5.0,-885
1321,17,MN,0.8234518524344436,0.014620886981402003,33388.0,0.10334763948497853,5.8999999999999995,0.3945,5.709045886993408,31.882150650024414,39.81979751586914,22.589004516601562,37.59119653701782,62.4088020324707,2.0,485
1322,19,MN,0.8058886131880809,0.054133514258105635,47669.0,0.03554760583071198,6.300000000000001,0.4189,3.6159508228302,17.37308692932129,29.89982795715332,49.11113357543945,20.98903775215149,79.01096153259277,1.0,14047
1323,21,MN,0.7392909395300862,0.010893699694698862,30133.0,0.1276713849569803,6.699999999999999,0.4269,6.60850191116333,32.32782745361328,36.01726531982422,25.04640769958496,38.93632936477661,61.06367301940918,8.0,1212
1324,23,MN,0.7079948212329094,0.06872037914691943,32208.0,0.1026248632883704,6.199999999999999,0.416,10.896736145019531,32.64167022705078,36.779518127441406,19.682077407836914,43.53840637207031,56.46159553527832,9.0,-641
1325,25,MN,0.8963569510081915,0.021616523974185915,40144.0,0.0637770668836332,7.2,0.3625,4.607832908630371,33.1003303527832,40.04677200317383,22.245065689086914,37.708163261413574,62.29183769226074,1.0,2692
1326,27,MN,0.7805331529043434,0.049022371846962634,34403.0,0.12867543408680077,9.899999999999999,0.4216,4.740592002868652,23.049617767333984,38.04048538208008,34.16930389404297,27.790209770202637,72.20978927612305,2.0,5223
1327,29,MN,0.7940875171849957,0.011077775213477959,27683.0,0.14020309254558042,3.7,0.4552,14.478446960449219,36.08094787597656,31.852582931518555,17.588022232055664,50.55939483642578,49.44060516357422,7.0,123
1328,31,MN,0.7473063299393833,0.05893987341772152,34099.0,0.10462816455696203,5.699999999999999,0.4304,3.0359644889831543,22.302661895751953,29.495563507080078,45.165809631347656,25.338626384735107,74.66137313842773,12.0,287
1329,33,MN,0.7004553508713277,0.06923818707810993,30255.0,0.12410800385728062,5.300000000000001,0.404,9.93239688873291,34.152366638183594,35.16640853881836,20.748830795288086,44.084763526916504,55.915239334106445,9.0,-491
1330,35,MN,0.9190390801406634,0.01284759442587805,31330.0,0.09776782899300082,5.699999999999999,0.4384,5.697061061859131,29.574766159057617,38.568199157714844,26.159975051879883,35.27182722091675,64.72817420959473,3.0,2555
1331,37,MN,0.6334589864082253,0.11130465629111548,43111.0,0.06356106070994608,6.5,0.4112,5.039970874786377,19.841781616210938,32.54676055908203,42.57148742675781,24.881752490997314,75.11824798583984,1.0,30469
1332,39,MN,0.8283063260521845,0.03356713426853707,40729.0,0.04814629258517034,5.8,0.3703,5.828978061676025,31.27177619934082,35.46747970581055,27.431764602661133,37.100754261016846,62.89924430847168,2.0,847
1333,41,MN,0.9384483970508103,0.0118135897018087,35355.0,0.07921894519580686,4.6000000000000005,0.4357,4.483941078186035,30.557910919189453,37.79637908935547,27.161767959594727,35.04185199737549,64.9581470489502,5.0,2132
1334,43,MN,0.8399089503303669,0.02059995489060973,31318.0,0.1082625366513796,4.8999999999999995,0.428,7.760645389556885,35.3722038269043,37.067291259765625,19.799856185913086,43.13284921646118,56.86714744567871,6.0,-900
1335,45,MN,0.9343049533502574,0.016785749241460313,34236.0,0.0926886561612998,4.1,0.3932,8.946459770202637,31.834196090698242,36.72538757324219,22.493955612182617,40.78065586090088,59.219343185424805,2.0,201
1336,47,MN,0.7140317951823649,0.060004906943324804,31118.0,0.10213452034629,5.0,0.4222,11.774422645568848,34.20823287963867,36.97976303100586,17.037580490112305,45.98265552520752,54.017343521118164,8.0,-974
1337,49,MN,0.851962971013669,0.026728607015417762,37463.0,0.08626764514463969,6.0,0.4081,7.11356782913208,32.159889221191406,34.541202545166016,26.185340881347656,39.273457050323486,60.72654342651367,3.0,157
1338,51,MN,0.9322088710175713,0.00939047293836435,30760.0,0.09424620112685675,8.399999999999999,0.4604,6.977840423583984,34.158416748046875,40.99481201171875,17.868928909301758,41.13625717163086,58.86374092102051,10.0,-46
1339,53,MN,0.5066611215204713,0.16285632823183163,41989.0,0.11601805252564663,6.8,0.4805,6.357411861419678,15.87108325958252,26.742034912109375,51.02946853637695,22.228495121002197,77.77150344848633,1.0,113418
1340,55,MN,0.9356881499574141,0.008502289077828646,35591.0,0.07532156093307173,3.7,0.4063,5.346993923187256,35.454681396484375,35.07328796386719,24.125038146972656,40.80167531967163,59.198326110839844,2.0,-427
1341,57,MN,0.8732407482901262,0.01454300298564962,29709.0,0.11306944043147453,7.7,0.4192,6.242774486541748,29.466922760009766,35.90879821777344,28.381502151489258,35.709697246551514,64.2903003692627,9.0,1063
1342,59,MN,0.9054118933409083,0.02218143274475841,37061.0,0.07631653783511284,7.6,0.3894,7.6697235107421875,35.64101791381836,38.57334518432617,18.115915298461914,43.31074142456055,56.689260482788086,1.0,2780
1343,61,MN,0.8845754354403169,0.00991705733862243,28990.0,0.12042463036422647,3.6999999999999997,0.4295,5.757547855377197,30.817840576171875,38.78560256958008,24.639007568359375,36.57538843154907,63.42461013793945,6.0,72
1344,63,MN,0.8583209923525055,0.03935332907891938,34558.0,0.07636673048287598,4.3,0.4426,6.7607622146606445,34.65066909790039,35.85038757324219,22.73818016052246,41.411431312561035,58.58856773376465,9.0,-420
1345,65,MN,0.9369127548432123,0.01106987860871753,30094.0,0.09390527706145041,4.6,0.3901,10.083016395568848,38.68903350830078,36.57039260864258,14.657557487487793,48.77204990386963,51.22795009613037,4.0,98
1346,67,MN,0.6446265955629589,0.08679681479578731,32091.0,0.10845106601592602,4.8,0.4263,9.056577682495117,27.14201545715332,39.40685272216797,24.394554138183594,36.19859313964844,63.80140686035156,5.0,960
1347,69,MN,0.9193742155365116,0.025411423039690222,32075.0,0.11834462729912876,6.3,0.3875,3.1585803031921387,39.693912506103516,30.83686065673828,26.31064796447754,42.852492809295654,57.14750862121582,12.0,-254
1348,71,MN,0.8885300517806874,0.05452196382428941,32178.0,0.12463393626184324,5.3,0.412,7.270188808441162,35.82474136352539,41.84922790527344,15.055842399597168,43.09493017196655,56.905070304870605,6.0,-1082
1349,73,MN,0.896379857572829,0.024083281541330017,30471.0,0.09105034182722188,5.3,0.4415,6.535016059875488,37.82573318481445,36.82817459106445,18.81107521057129,44.36074924468994,55.63924980163574,12.0,-636
1350,75,MN,0.9430028090615613,0.011713455953533397,35134.0,0.07986447241045498,5.5,0.3874,5.417495250701904,30.255964279174805,36.332008361816406,27.99453353881836,35.67345952987671,64.32654190063477,6.0,-225
1351,77,MN,0.9558440656671912,0.004615802335052946,25883.0,0.09720336682052674,5.3,0.3963,3.7486612796783447,35.701534271240234,39.200286865234375,21.349517822265625,39.45019555091858,60.5498046875,12.0,-305
1352,79,MN,0.8355222217676653,0.02302367941712204,37509.0,0.08091074681238615,6.7,0.3858,5.466761589050293,35.2845344543457,36.37890625,22.869794845581055,40.751296043395996,59.248701095581055,1.0,1184
1353,81,MN,0.9386430688993742,0.010532050118031596,30541.0,0.10858906845832576,6.6,0.4486,7.4898786544799805,37.37348175048828,35.804656982421875,19.33198356628418,44.86336040496826,55.136640548706055,10.0,-257
1354,83,MN,0.6725220639967416,0.07979763625542045,31096.0,0.13204659467732335,6.4,0.4587,6.9869794845581055,31.047130584716797,35.6011962890625,26.36469268798828,38.0341100692749,61.96588897705078,8.0,-383
1355,85,MN,0.8139618115873031,0.03213166144200627,35477.0,0.0722454429350981,4.699999999999999,0.4181,6.681164741516113,33.85284423828125,42.165035247802734,17.300954818725586,40.53400897979736,59.46599006652832,3.0,-758
1356,87,MN,0.43816008495576647,0.0067026624464717926,25587.0,0.20182461366598398,5.3,0.4384,13.86817741394043,35.69937515258789,37.548465728759766,12.883984565734863,49.56755256652832,50.43245029449463,7.0,114
1357,89,MN,0.8720420381367439,0.015372790161414296,35537.0,0.06906775008235423,4.0,0.3869,9.93276309967041,38.080684661865234,33.496334075927734,18.490219116210938,48.013447761535645,51.98655319213867,7.0,-103
1358,91,MN,0.871789961923971,0.015862284168920323,32253.0,0.1298106927397545,4.7,0.4315,6.409617900848389,35.56946563720703,36.32353973388672,21.69737434387207,41.97908353805542,58.02091407775879,11.0,-1157
1359,93,MN,0.8815906873025862,0.015324479189801447,32367.0,0.06813840891929107,4.8,0.4212,6.4589667320251465,35.90425491333008,39.456687927246094,18.180091857910156,42.363221645355225,57.63677978515625,4.0,-78
1360,95,MN,0.8239213023791411,0.01355878759213275,29704.0,0.10693311260888416,8.2,0.4198,9.80260944366455,37.25326156616211,36.96331024169922,15.980818748474121,47.05587100982666,52.94412899017334,1.0,180
1361,97,MN,0.9343890632803595,0.01370245218092197,31143.0,0.10202436680410454,5.199999999999999,0.4287,8.866266250610352,38.6800651550293,35.16488265991211,17.28878402709961,47.54633140563965,52.45366668701172,4.0,188
1362,99,MN,0.631499461452814,0.12398368185319374,31967.0,0.14863207143468463,6.4,0.4418,11.84367561340332,32.59248352050781,33.006412506103516,22.55742835998535,44.43615913391113,55.56384086608887,5.0,899
1363,101,MN,0.868055328798186,0.03251106894370651,31772.0,0.0719797596457938,4.3999999999999995,0.4042,9.927401542663574,35.72513961791992,33.580955505371094,20.766504287719727,45.652541160583496,54.34745979309082,10.0,-531
1364,103,MN,0.8211349958366484,0.04473920168197137,34043.0,0.08332560368549609,8.8,0.47,6.1895551681518555,24.58728790283203,34.829742431640625,34.39341354370117,30.776843070983887,69.2231559753418,2.0,1547
1365,105,MN,0.4313612036221589,0.27060857125827026,30456.0,0.14788102759730584,2.9,0.4193,22.409934997558594,31.14576530456543,30.16388702392578,16.280412673950195,53.55570030212402,46.44429969787598,8.0,251
1366,107,MN,0.8330959349829551,0.01572177227251072,31957.0,0.09210735270763856,6.1,0.4366,6.905027866363525,35.55307388305664,36.13407897949219,21.407821655273438,42.458101749420166,57.541900634765625,7.0,-477
1367,109,MN,0.6749781394993656,0.12274803395467385,41410.0,0.08854646983218722,7.2,0.4444,5.499125957489014,19.24505043029785,28.567110061645508,46.68871307373047,24.744176387786865,75.25582313537598,2.0,14045
1368,111,MN,0.8697270009658976,0.027233542319749216,32705.0,0.0875071245369051,4.8999999999999995,0.4347,7.884822845458984,27.246551513671875,38.97060775756836,25.898019790649414,35.13137435913086,64.86862754821777,5.0,1443
1369,113,MN,0.8445533927054963,0.02330678746255571,35092.0,0.10542850880397457,4.699999999999999,0.3923,5.775986671447754,31.5147762298584,42.96342086791992,19.74581527709961,37.29076290130615,62.70923614501953,6.0,189
1370,115,MN,0.8275140583766178,0.012781114680821343,28913.0,0.10123620617404666,6.699999999999999,0.4193,8.80930233001709,41.134883880615234,34.76744079589844,15.288372039794922,49.944186210632324,50.05581283569336,4.0,-171
1371,117,MN,0.8002717393166167,0.06765053128689492,29310.0,0.10920897284533648,7.999999999999999,0.4415,9.81022834777832,36.66773986816406,34.2071418762207,19.314891815185547,46.47796821594238,53.52203369140625,6.0,-470
1372,119,MN,0.7600416798775496,0.03841099767512383,32158.0,0.11691768590585937,6.799999999999999,0.4259,6.816997528076172,30.532001495361328,35.38301086425781,27.267990112304688,37.3489990234375,62.6510009765625,2.0,-236
1373,121,MN,0.9282350463582942,0.015282022784106696,34388.0,0.08428267111234602,6.8999999999999995,0.4199,6.263790130615234,30.840892791748047,40.5614128112793,22.333906173706055,37.10468292236328,62.89531898498535,6.0,254
1374,123,MN,0.44383203513194885,0.18985417388368772,35188.0,0.1541732217443972,8.7,0.46,9.017647743225098,21.056846618652344,26.925872802734375,42.9996337890625,30.07449436187744,69.92550659179688,1.0,41681
1375,125,MN,0.8780449071408112,0.006333924499619965,33221.0,0.1071700025335698,2.5,0.4058,5.951532363891602,36.350677490234375,40.662864685058594,17.03492546081543,42.30220985412598,57.69779014587402,7.0,-34
1376,127,MN,0.7532362393502023,0.025971370143149285,31113.0,0.09297886843899114,4.0,0.4078,7.59370756149292,37.45387268066406,35.803070068359375,19.149349212646484,45.04758024215698,54.95241928100586,9.0,-889
1377,129,MN,0.712397568143959,0.030420156037506262,31353.0,0.095483501538902,4.3999999999999995,0.4335,9.566326141357422,36.39128875732422,38.99136734008789,15.051020622253418,45.95761489868164,54.04238796234131,4.0,-1182
1378,131,MN,0.6669037874965835,0.08278799039757967,32415.0,0.09390312078660923,8.4,0.4227,8.51048755645752,31.640045166015625,31.349834442138672,28.4996337890625,40.150532722473145,59.84946823120117,3.0,2830
1379,133,MN,0.8872882528191042,0.025840079849173782,34777.0,0.09570810690917156,7.6,0.4274,6.932837963104248,31.259672164916992,38.00680923461914,23.80068016052246,38.19251012802124,61.8074893951416,6.0,-372
1380,135,MN,0.8611642466257997,0.044521497919556174,34238.0,0.0762135922330097,2.8,0.406,8.453012466430664,35.180721282958984,37.339759826660156,19.026506423950195,43.63373374938965,56.36626625061035,11.0,-464
1381,137,MN,0.8643903774977156,0.023609048237601626,30338.0,0.13448152729116963,6.6000000000000005,0.4528,5.535404205322266,25.928613662719727,38.38803482055664,30.147947311401367,31.464017868041992,68.53598213195801,2.0,-1156
1382,139,MN,0.6805101280083401,0.10689560940061942,45545.0,0.056696726786907146,6.6,0.4034,4.9492692947387695,21.109676361083984,33.06262969970703,40.87842559814453,26.058945655822754,73.94105529785156,1.0,19085
1383,141,MN,0.8371911240009471,0.037443681378767336,40285.0,0.05265517693889156,8.6,0.3722,5.907038688659668,28.5130672454834,39.921791076660156,25.658103942871094,34.420105934143066,65.57989501953125,1.0,8739
1384,143,MN,0.77490330564498,0.05192018880068655,34900.0,0.07902452978616892,4.6000000000000005,0.4075,7.805254936218262,38.98763656616211,36.68856430053711,16.51854705810547,46.79289150238037,53.20711135864258,1.0,-361
1385,145,MN,0.7468635175293484,0.06779466396487673,31403.0,0.1230935494765282,8.5,0.4287,8.09846019744873,28.213014602661133,35.87786102294922,27.8106632232666,36.31147480010986,63.68852424621582,2.0,10433
1386,147,MN,0.7386719394634423,0.04931103215183291,35675.0,0.08261836669844295,5.299999999999999,0.4169,7.334844589233398,31.816709518432617,34.047119140625,26.801328659057617,39.151554107666016,60.84844779968262,8.0,73
1387,149,MN,0.7480701622470379,0.06624779541446209,30332.0,0.13051146384479717,10.6,0.5003,5.183548450469971,32.12100601196289,32.868797302246094,29.826648712158203,37.30455446243286,62.6954460144043,11.0,79
1388,151,MN,0.8203262541544957,0.03322482882478393,33237.0,0.11325625771691548,5.1000000000000005,0.4661,8.950664520263672,32.274322509765625,37.268978118896484,21.506032943725586,41.2249870300293,58.77501106262207,9.0,-517
1389,153,MN,0.8160630273348443,0.033446519524617996,29691.0,0.1382427843803056,5.4,0.3974,12.550654411315918,38.14529800415039,35.35560989379883,13.948434829711914,50.69595241546631,49.30404472351074,6.0,-231
1390,155,MN,0.7932195370824794,0.01591263650546022,31472.0,0.08798751950078003,6.0,0.4321,5.911533832550049,38.404300689697266,39.93385696411133,15.750309944152832,44.315834522247314,55.68416690826416,12.0,-299
1391,157,MN,0.8921427367236892,0.01827900539302248,35874.0,0.0769340905836873,5.5,0.4154,6.210539817810059,32.863033294677734,36.541683197021484,24.38474464416504,39.07357311248779,60.92642784118652,2.0,-49
1392,159,MN,0.9107062024211051,0.018451300665456746,27291.0,0.14292196007259528,5.3,0.4037,8.609342575073242,35.18178939819336,39.335418701171875,16.873449325561523,43.7911319732666,56.2088680267334,9.0,-161
1393,161,MN,0.8051603535253954,0.03424198413585074,32154.0,0.07904144788291811,6.699999999999999,0.433,6.770873546600342,36.04426193237305,35.131160736083984,22.05370330810547,42.81513547897339,57.18486404418945,4.0,-524
1394,163,MN,0.7068707916384483,0.07487874142394009,45682.0,0.046291875047121206,6.999999999999999,0.4229,3.962588310241699,20.379596710205078,30.03897476196289,45.618839263916016,24.342185020446777,75.6578140258789,1.0,24304
1395,165,MN,0.5081723399678174,0.15362349914236706,30256.0,0.1422598627787307,2.3,0.4287,15.814266204833984,37.44279861450195,29.192462921142578,17.55047035217285,53.25706481933594,46.74293327331543,6.0,-314
